date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Feb%202013%2015:40:30%20GMT	http://api.jquery.com/end	/Users/benoit/websites/api.jquery.com/api.jquery.com/end.e.delayed	(from http://api.jquery.com/)
16:40:32	63713/63713	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:30%20GMT	http://api.jquery.com/bind/	/Users/benoit/websites/api.jquery.com/api.jquery.com/bind/index.html	(from http://api.jquery.com/)
16:40:32	74399/74399	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:30%20GMT	http://api.jquery.com/category/events/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/events/index.html	(from http://api.jquery.com/)
16:40:33	28800/28800	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:31%20GMT	http://api.jquery.com/category/events/form-events/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/events/form-events/index.html	(from http://api.jquery.com/)
16:40:33	33368/33368	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:31%20GMT	http://api.jquery.com/category/forms/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/forms/index.html	(from http://api.jquery.com/)
16:40:33	36750/36750	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:32%20GMT	http://api.jquery.com/category/selectors/form-selectors/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/selectors/form-selectors/index.html	(from http://api.jquery.com/)
16:40:33	33289/33289	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:32%20GMT	http://api.jquery.com/blur/	/Users/benoit/websites/api.jquery.com/api.jquery.com/blur/index.html	(from http://api.jquery.com/)
16:40:34	38276/38276	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:32%20GMT	http://api.jquery.com/button-selector/	/Users/benoit/websites/api.jquery.com/api.jquery.com/button-selector/index.html	(from http://api.jquery.com/)
16:40:34	31880/31880	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:33%20GMT	http://api.jquery.com/category/callbacks-object/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/callbacks-object/index.html	(from http://api.jquery.com/)
16:40:35	31679/31679	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:33%20GMT	http://api.jquery.com/callbacks.add/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.add/index.html	(from http://api.jquery.com/)
16:40:35	30276/30276	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:33%20GMT	http://api.jquery.com/callbacks.disable/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.disable/index.html	(from http://api.jquery.com/)
16:40:35	30343/30343	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:34%20GMT	http://api.jquery.com/callbacks.disabled/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.disabled/index.html	(from http://api.jquery.com/)
16:40:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Feb%202013%2015:40:34%20GMT	http://api.jquery.com/insertAfter	/Users/benoit/websites/api.jquery.com/api.jquery.com/insertAfter.f.delayed	(from http://api.jquery.com/)
16:40:35	30922/30922	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:34%20GMT	http://api.jquery.com/callbacks.empty/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.empty/index.html	(from http://api.jquery.com/)
16:40:36	31641/31641	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:34%20GMT	http://api.jquery.com/callbacks.fire/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.fire/index.html	(from http://api.jquery.com/)
